dist_code,date,sector,investment in cr,number_of_employees,district,month,quarter,fiscal_year
23_2,01-06-2021,Pharmaceuticals and Chemicals,0.1,3,Suryapet,Jun,Q1,2021
22_2,01-06-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",3.05,30,Bhadradri Kothagudem,Jun,Q1,2021
15_1,01-06-2021,Engineering,6.2062,30,Rangareddy,Jun,Q1,2021
15_1,01-06-2021,Electrical and Electronic Products,34.0133,500,Rangareddy,Jun,Q1,2021
22_1,01-06-2021,Food Processing,0.75,16,Khammam,Jun,Q1,2021
15_1,01-06-2021,Agro based incl Cold Storages,1.0222,10,Rangareddy,Jun,Q1,2021
22_1,01-06-2021,Agro based incl Cold Storages,8.561,17,Khammam,Jun,Q1,2021
22_2,01-06-2021,Food Processing,0.21,8,Bhadradri Kothagudem,Jun,Q1,2021
15_3,01-06-2021,Granite and Stone Crushing,0.146,5,Vikarabad,Jun,Q1,2021
14_1,01-06-2021,R&D,0.265,0,Mahabubnagar,Jun,Q1,2021
14_1,01-06-2021,Food Processing,3.44,50,Mahabubnagar,Jun,Q1,2021
15_3,01-06-2021,Food Processing,0.035,1,Vikarabad,Jun,Q1,2021
19_3,01-06-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.22,15,Mancherial,Jun,Q1,2021
19_3,01-06-2021,Food Processing,0.15,3,Mancherial,Jun,Q1,2021
22_2,01-06-2021,Agro based incl Cold Storages,0.41,40,Bhadradri Kothagudem,Jun,Q1,2021
20_2,01-06-2021,Granite and Stone Crushing,0.245,10,Jagtial,Jun,Q1,2021
15_1,01-06-2021,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.35,19,Rangareddy,Jun,Q1,2021
20_4,01-06-2021,Food Processing,5.7305,63,Peddapalli,Jun,Q1,2021
17_1,01-06-2021,Engineering,2.0,20,Medak,Jun,Q1,2021
19_4,01-06-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.16,15,Kumurambheem Asifabad,Jun,Q1,2021
17_1,01-06-2021,Food Processing,6.0236,51,Medak,Jun,Q1,2021
17_1,01-06-2021,Granite and Stone Crushing,1.83,60,Medak,Jun,Q1,2021
17_1,01-06-2021,Paper and Printing,0.25,7,Medak,Jun,Q1,2021
21_7,01-06-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.2971,0,Jayashankar Bhupalpally,Jun,Q1,2021
17_1,01-06-2021,Pharmaceuticals and Chemicals,32.0772,112,Medak,Jun,Q1,2021
17_1,01-06-2021,Textiles,0.7667,8,Medak,Jun,Q1,2021
15_1,01-06-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",3.85,65,Rangareddy,Jun,Q1,2021
